cta_protocol_id,cta_protocol_no,submission_no,status_code,status_en,status_fr,start_date,end_date,nol_date,protocol_title_en,protocol_title_fr,conditions,manufacturer,brand_name_en,brand_name_fr,adult_male,adult_female,pediatric,last_update
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200908 08:50:14 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200908 08:50:14 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200910 08:51:19 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200910 08:51:19 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200910 08:51:19 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200910 08:51:19 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200911 08:53:29 GMT
56747,2149,240138,1,ONGOING,En cours,20200909,,20200610,"SEDATING WITH VOLATILE ANESTHETICS CRITICALLY ILL COVID-19 PATIENTS IN ICU: EFFECTS ON VENTILATORY PARAMETERS AND SURVIVAL MULTICENTRE OPEN-LABEL, PRAGMATIC, RANDOMIZED CONTROLLED TRIAL AND A PARALLEL PROSPECTIVE (NON-RANDOMIZED) COHORT STUDY","METTRE DES PATIENTS DANS L'UNITÉ DE SOINS INTENSIFS GRAVEMENT ATTEINTES PAR LE COVID-19 SOUS CALMANT AVEC DES ANESTHÉSIQUES VOLATILS :  LES EFFETS SUR LES PARAMÈTRES VENTILATOIRES ET LA SURVIE UNE ÉTUDE DE COHORTE OUVERTE, MULTICENTRIQUE, RANDOMISÉE, PRAGMATIQUE ET UNE PROSPRECTIVE PARALLÈLE (NON RANDOMISÉES)","{""CORONAVIRUS DISEASE (COVID-19)""}",SUNNYBROOK HEALTH SCIENCES CENTRE,ISOFLURANE / SEVOFLURANE,,true,true,,20200911 08:53:29 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200914 08:52:53 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200914 08:52:53 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200914 08:52:53 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200915 08:53:29 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,true,true,,20200915 08:53:29 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200915 08:53:29 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200915 08:53:29 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200916 08:57:40 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200916 08:57:40 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200917 08:04:46 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200917 08:04:46 GMT
56585,20-5449,239579,1,ONGOING,En cours,20200902,,20200625,USE OF HIGH DOSE INHALED NITRIC OXIDE IN INTUBATED PATIENTS ADMITTED WITH COVID-19,UTILISATION DE LA DOSE ÉLEVÉE OXYDE NITRIQUE INHALÉ DANS LES PATIENTS INTUBÉS ADMIS AVEC COVID-19,"{""CORONAVIRUS DISEASE (COVID-19)""}",UNIVERSITY HEALTH NETWORK,NITRIC OXIDE,,true,true,,20200917 08:04:46 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{CANCER,""CORONAVIRUS DISEASE (COVID-19)""}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200917 08:04:46 GMT
57695,PROTECT 2020,243196,3,PENDING,En suspens,,,20200916,PREVENTION OF COVID-19 WITH ORAL VITAMIN D SUPPLEMENTAL THERAPY IN ESSENTIAL HEALTHCARE TEAMS (PROTECT TRIAL),"PRÉVENTION DE COVID-19 AVEC LA VITAMINE D PAR VOIE ORALE, UN TRAITEMENT SUPPLÉMENTAIRE DANS LES ÉQUIPES DE SOINS DE SANTÉ ESSENTIELS (ESSAI PROTECT","{""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,CHOLECALCIFEROL,,true,true,,20200917 08:04:46 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200918 08:08:56 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200930 08:32:04 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""CORONAVIRUS DISEASE (COVID-19)"",""COMMUNITY-ACQUIRED PNEUMONIA""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20200918 08:08:56 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200921 08:23:52 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200921 08:23:52 GMT
56008,X17-0199,237719,1,ONGOING,En cours,20200410,,20200401,"RANDOMIZED, EMBEDDED, MULTIFACTORIAL ADAPTIVE PLATFORM TRIAL FOR COMMUNITY-ACQUIRED PNEUMONIA (REMAP-CAP)","ESSAI D'UNE PLATEFORME ADAPTATIVE MULTIFACTORIELLE, INTÉGRÉE ET ALÉATOIRE POUR LA PNEUMONIE NON NOSOCOMIALE (PAMIA PNN)","{""COMMUNITY-ACQUIRED PNEUMONIA"",""CORONAVIRUS DISEASE (COVID-19)""}",UNITY HEALTH TORONTO,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / APHERESIS FROZEN PLASMA FROM RECOVERED COVID-19 PATIENTS / KINERET / VITAMIN C,LOPINAVIR-RITONAVIR / INTERFERON BETA-1A / APO-HYDROXYQUINE / HEPARIN SODIUM / LOVENOX / FRAGMIN / INNOHEP / PLASMA APHÉRÈSE CONGELÉ PRÉLEVÉ CHEZ LES PATIENTS QUI S'ÉTAIENT RÉTABLIS DE LA COVID-19 (PLASMA EN PHASE DE CONVALESCENCE),true,true,,20200921 08:23:52 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""LOWER RESPIRATORY TRACT INFECTION"",""UPPER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200922 08:24:30 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200922 08:24:30 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""CORONAVIRUS DISEASE (COVID-19)"",""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200923 08:25:07 GMT
50213,MP-31-2019-2945,219212,1,ONGOING,En cours,20190429,,20180905,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C (LOVIT).,DIMINUTION DU DYSFONCTIONNEMENT DES ORGANES À L'AIDE DE LA VITAMINE C (LOVIT).,"{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C (ASCORBIC ACID),VITAMIN C (ASCORBIC ACID),true,true,,20200923 08:25:07 GMT
56627,MP-31-2021-3741,239705,1,ONGOING,En cours,20200814,,20200605,LESSENING ORGAN DYSFUNCTION WITH VITAMIN C ¿ COVID (LOVIT-COVID),DIMINUTION DU DYSFONCTIONNEMENT D¿ORGANES AVEC LA VITAMINE C - COVID (LOVIT-COVID),"{""CORONAVIRUS DISEASE (COVID-19)"",SEPSIS}",CENTRE DE RECHERCHE DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,VITAMIN C,,true,true,,20200923 08:25:07 GMT
56888,IC.8,240586,1,ONGOING,En cours,20200819,,20200624,"COV-IMMUNO - A RANDOMIZED, PHASE III TRIAL OF IMMUNIZATION WITH IMM-101 VERSUS OBSERVATION FOR THE PREVENTION OF SEVERE RESPIRATORY AND COVID-19 RELATED INFECTIONS IN CANCER PATIENTS AT INCREASED RISK OF EXPOSURE",COV-IMMUNO - ESSAI DE PHASE III À RÉPARTITION ALÉATOIRE DE L'IMMUNISATION AVEC LE IMM-101 PAR COMPARAISON AVEC L'OBSERVATION POUR LA PRÉVENTION D'INFECTIONS GRAVES DES VOIES RESPIRATOIRES ET LIÉES À LA COVID-19 CHEZ DES PATIENTS AUX PRISES AVEC UN CANCER À RISQUE ACCRU D'EXPOSITION,"{""CORONAVIRUS DISEASE (COVID-19)"",CANCER}","CANADIAN CANCER TRIALS GROUP, CANCER RESEARCH INSTITUTE, QUEEN'S UNIVERSITY",IMM-101,IMM-101,,true,,20200923 08:25:07 GMT
57705,AP-RECAP-AKI-03-01,243263,3,PENDING,En suspens,,,20200911,"A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED, TWO-ARM PARALLEL-GROUP, MULTI-CENTER PHASE 3 PIVOTAL TRIAL TO INVESTIGATE THE EFFICACY AND SAFETY OF RECOMBINANT HUMAN ALKALINE PHOSPHATASE FOR TREATMENT OF PATIENTS WITH SEPSIS ASSOCIATED ACUTE KIDNEY INJURY","UN ESSAI PIVOT MULTICENTRIQUE, RANDOMISÉ, À DOUBLE INSU, CONTRÔLÉ PAR PLACEBO ET À DEUX GROUPES PARALLÈLES POUR ÉTUDIER L¿EFFICACITÉ ET L¿INNOCUITÉ DE LA PHOSPHATASE ALCALINE RECOMBINANTE POUR LE TRAITEMENT DES PATIENTS ATTEINTS DE SEPTICÉMIE ASSOCIÉE À UNE LÉSION RÉNALE AIGUË.","{SEPSIS,""CORONAVIRUS DISEASE (COVID-19)""}",AM-PHARMA B.V.,RECOMBINANT HUMAN ALKALINE PHOSPHATASE (RECAP),PHOSPHATASE ALCALINE RECOMBINANTE,true,true,,20200923 08:25:07 GMT
46355,NTM-CTP-01,207204,3,PENDING,En suspens,,,20170726,AN OPEN LABEL SAFETY STUDY OF INHALED GASEOUS NITRIC OXIDE (GNO) FOR ADULTS WITH NON-TUBERCULOSIS MYCOBACTERIA INFECTION,UNE ÉTUDE OUVERTE SUR L¿INNOCUITÉ DE L¿INHALATION D¿OXYDE NITRIQUE (NO) GAZEUX CHEZ LES ADULTES AVEC DES INFECTIONS PAR MYCOBACTERIA NON LIÉES À LA TUBERCULOSE.,"{""UPPER RESPIRATORY TRACT INFECTION"",""LOWER RESPIRATORY TRACT INFECTION"",""CORONAVIRUS DISEASE (COVID-19)""}",DR JEREMY ROAD,NITRIC OXIDE,NITRIC OXIDE,true,true,,20200924 08:25:44 GMT
